# Testing 192 configurations 
# Reading [17] trace.out files from [../experiment-results/Jul-14-4/trace]
# -> Parrot_l1_mm-45.latency_trace.out
# -> Parrot_l1_mm-18.latency_trace.out
# -> Parrot_l1_mm-15.latency_trace.out
# -> Parrot_l1_mm-2.latency_trace.out
# -> Parrot_l1_mm-90.latency_trace.out
# -> Parrot_l1_mm-4.latency_trace.out
# -> Parrot_l1_mm-60.latency_trace.out
# -> Parrot_l1_mm-3.latency_trace.out
# -> Parrot_l1_mm-36.latency_trace.out
# -> Parrot_l1_mm-1.latency_trace.out
# -> Parrot_l1_mm-12.latency_trace.out
# -> Parrot_l1_mm-6.latency_trace.out
# -> Parrot_l1_mm-20.latency_trace.out
# -> Parrot_l1_mm-5.latency_trace.out
# -> Parrot_l1_mm-9.latency_trace.out
# -> Parrot_l1_mm-30.latency_trace.out
# -> Parrot_l1_mm-10.latency_trace.out
# Done loading files.
benchmark pct err len threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
mm-15 0.985963 1.75159 89050124 0.65 100000 3 100 1500 15 2.5 8
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 100 1500 15 2.5 8
mm-90 0.984329 0.0520803 89435104 0.65 100000 3 100 1500 15 2.5 8
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 100 1500 15 2.5 8
mm-60 0.962521 0.0118318 89023602 0.65 100000 3 100 1500 15 2.5 8
mm-3 0.986103 1.51472 89947832 0.65 100000 3 100 1500 15 2.5 8
mm-36 0.97541 1.44286 88715566 0.65 100000 3 100 1500 15 2.5 8
mm-1 0.986321 0.0187105 91382149 0.65 100000 3 100 1500 15 2.5 8
mm-12 0.985995 0.44563 89251284 0.65 100000 3 100 1500 15 2.5 8
mm-6 0.986008 0.0460802 89337604 0.65 100000 3 100 1500 15 2.5 8
mm-20 0.985954 0.52156 88990745 0.65 100000 3 100 1500 15 2.5 8
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 100 1500 15 2.5 8
mm-9 0.985982 0.096877 89171230 0.65 100000 3 100 1500 15 2.5 8
mm-30 0.985925 0.596174 88810785 0.65 100000 3 100 1500 15 2.5 8
mm-10 0.985986 0.111551 89193970 0.65 100000 3 100 1500 15 2.5 8
mm-45 0.982448 0.546328 88648855 0.65 100000 3 75 2000 20 3 8
mm-18 0.985974 0.848334 89117893 0.65 100000 3 75 2000 20 3 8
mm-15 0.985963 1.75159 89050124 0.65 100000 3 75 2000 20 3 8
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 75 2000 20 3 8
mm-90 0.984324 0.0528072 89435104 0.65 100000 3 75 2000 20 3 8
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 75 2000 20 3 8
mm-60 0.965942 0.0250003 89023602 0.65 100000 3 75 2000 20 3 8
mm-3 0.986103 1.51472 89947832 0.65 100000 3 75 2000 20 3 8
mm-36 0.982461 3.3789 88715566 0.65 100000 3 75 2000 20 3 8
mm-1 0.986321 0.0187105 91382149 0.65 100000 3 75 2000 20 3 8
mm-12 0.985995 0.44563 89251284 0.65 100000 3 75 2000 20 3 8
mm-6 0.986008 0.0460802 89337604 0.65 100000 3 75 2000 20 3 8
mm-20 0.985954 0.52156 88990745 0.65 100000 3 75 2000 20 3 8
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 75 2000 20 3 8
mm-9 0.985982 0.096877 89171230 0.65 100000 3 75 2000 20 3 8
mm-30 0.985925 0.596174 88810785 0.65 100000 3 75 2000 20 3 8
mm-10 0.985986 0.111551 89193970 0.65 100000 3 75 2000 20 3 8
mm-45 0.98419 0.358752 88648855 0.65 100000 3 100 1500 20 2.5 4
mm-18 0.982557 0.354922 89117893 0.65 100000 3 100 1500 20 2.5 4
mm-15 0.985963 1.75159 89050124 0.65 100000 3 100 1500 20 2.5 4
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 100 1500 20 2.5 4
mm-90 0.984329 0.0520803 89435104 0.65 100000 3 100 1500 20 2.5 4
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 100 1500 20 2.5 4
mm-60 0.975495 0.353038 89023602 0.65 100000 3 100 1500 20 2.5 4
mm-3 0.986103 1.51472 89947832 0.65 100000 3 100 1500 20 2.5 4
mm-36 0.98591 0.0889636 88715566 0.65 100000 3 100 1500 20 2.5 4
mm-1 0.984663 0.0257509 91382149 0.65 100000 3 100 1500 20 2.5 4
mm-12 0.985995 0.44563 89251284 0.65 100000 3 100 1500 20 2.5 4
mm-6 0.984312 0.0376807 89337604 0.65 100000 3 100 1500 20 2.5 4
mm-20 0.985954 0.52156 88990745 0.65 100000 3 100 1500 20 2.5 4
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 100 1500 20 2.5 4
mm-9 0.979085 0.0764869 89171230 0.65 100000 3 100 1500 20 2.5 4
mm-30 0.985925 0.596174 88810785 0.65 100000 3 100 1500 20 2.5 4
mm-10 0.985986 0.111551 89193970 0.65 100000 3 100 1500 20 2.5 4
mm-45 0.986322 1.31564 88648855 0.65 100000 3 75 1500 20 2.5 4
mm-18 0.977087 0.140592 89117893 0.65 100000 3 75 1500 20 2.5 4
mm-15 0.981162 0.105448 89050124 0.65 100000 3 75 1500 20 2.5 4
mm-2 0.986647 0.0248581 90804972 0.65 100000 3 75 1500 20 2.5 4
mm-90 0.986443 0.0678026 89435104 0.65 100000 3 75 1500 20 2.5 4
mm-4 0.985168 0.0446941 89434402 0.65 100000 3 75 1500 20 2.5 4
mm-60 0.966919 0.347525 89023602 0.65 100000 3 75 1500 20 2.5 4
mm-3 0.948148 1.49825 89947832 0.65 100000 3 75 1500 20 2.5 4
mm-36 0.971268 0.502609 88715566 0.65 100000 3 75 1500 20 2.5 4
mm-1 0.986732 0.0216162 91382149 0.65 100000 3 75 1500 20 2.5 4
mm-12 0.986415 0.329989 89251284 0.65 100000 3 75 1500 20 2.5 4
mm-6 0.986428 0.0252452 89337604 0.65 100000 3 75 1500 20 2.5 4
mm-20 0.986375 0.547491 88990745 0.65 100000 3 75 1500 20 2.5 4
mm-5 0.986457 0.0859867 89530255 0.65 100000 3 75 1500 20 2.5 4
mm-9 0.986403 0.0873214 89171230 0.65 100000 3 75 1500 20 2.5 4
mm-30 0.986347 0.835575 88810785 0.65 100000 3 75 1500 20 2.5 4
mm-10 0.986406 0.117801 89193970 0.65 100000 3 75 1500 20 2.5 4
mm-45 0.986322 1.31564 88648855 0.65 100000 3 75 1500 20 3 4
mm-18 0.985115 0.203752 89117893 0.65 100000 3 75 1500 20 3 4
mm-15 0.981162 0.105448 89050124 0.65 100000 3 75 1500 20 3 4
mm-2 0.986647 0.0248581 90804972 0.65 100000 3 75 1500 20 3 4
mm-90 0.986443 0.0678026 89435104 0.65 100000 3 75 1500 20 3 4
mm-4 0.985168 0.0446941 89434402 0.65 100000 3 75 1500 20 3 4
mm-60 0.966919 0.347525 89023602 0.65 100000 3 75 1500 20 3 4
mm-3 0.985253 1.77362 89947832 0.65 100000 3 75 1500 20 3 4
mm-36 0.971268 0.502609 88715566 0.65 100000 3 75 1500 20 3 4
mm-1 0.986732 0.0216162 91382149 0.65 100000 3 75 1500 20 3 4
mm-12 0.986415 0.329989 89251284 0.65 100000 3 75 1500 20 3 4
mm-6 0.986428 0.0252452 89337604 0.65 100000 3 75 1500 20 3 4
mm-20 0.986375 0.547491 88990745 0.65 100000 3 75 1500 20 3 4
mm-5 0.986457 0.0859867 89530255 0.65 100000 3 75 1500 20 3 4
mm-9 0.986403 0.0873214 89171230 0.65 100000 3 75 1500 20 3 4
mm-30 0.986347 0.835575 88810785 0.65 100000 3 75 1500 20 3 4
mm-10 0.986406 0.117801 89193970 0.65 100000 3 75 1500 20 3 4
mm-45 0.982448 0.546328 88648855 0.65 100000 3 75 2000 20 2 8
mm-18 0.977221 0.245094 89117893 0.65 100000 3 75 2000 20 2 8
mm-15 0.980775 0.12056 89050124 0.65 100000 3 75 2000 20 2 8
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 75 2000 20 2 8
mm-90 0.984324 0.0528072 89435104 0.65 100000 3 75 2000 20 2 8
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 75 2000 20 2 8
mm-60 0.707943 0.655253 89023602 0.65 100000 3 75 2000 20 2 8
mm-3 0.960422 1.55174 89947832 0.65 100000 3 75 2000 20 2 8
mm-36 0.945196 0.653405 88715566 0.65 100000 3 75 2000 20 2 8
mm-1 0.986321 0.0187105 91382149 0.65 100000 3 75 2000 20 2 8
mm-12 0.985995 0.44563 89251284 0.65 100000 3 75 2000 20 2 8
mm-6 0.986008 0.0460802 89337604 0.65 100000 3 75 2000 20 2 8
mm-20 0.985954 0.52156 88990745 0.65 100000 3 75 2000 20 2 8
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 75 2000 20 2 8
mm-9 0.985982 0.096877 89171230 0.65 100000 3 75 2000 20 2 8
mm-30 0.985925 0.596174 88810785 0.65 100000 3 75 2000 20 2 8
mm-10 0.985986 0.111551 89193970 0.65 100000 3 75 2000 20 2 8
mm-45 0.985036 0.658055 88648855 0.65 100000 3 75 1500 20 3 8
mm-18 0.985115 0.203752 89117893 0.65 100000 3 75 1500 20 3 8
mm-15 0.981162 0.105448 89050124 0.65 100000 3 75 1500 20 3 8
mm-2 0.986647 0.0248581 90804972 0.65 100000 3 75 1500 20 3 8
mm-90 0.986443 0.0678026 89435104 0.65 100000 3 75 1500 20 3 8
mm-4 0.985168 0.0446941 89434402 0.65 100000 3 75 1500 20 3 8
mm-60 0.965402 0.130752 89023602 0.65 100000 3 75 1500 20 3 8
mm-3 0.985253 1.77362 89947832 0.65 100000 3 75 1500 20 3 8
mm-36 0.962188 0.166511 88715566 0.65 100000 3 75 1500 20 3 8
mm-1 0.986732 0.0216162 91382149 0.65 100000 3 75 1500 20 3 8
mm-12 0.986415 0.329989 89251284 0.65 100000 3 75 1500 20 3 8
mm-6 0.986428 0.0252452 89337604 0.65 100000 3 75 1500 20 3 8
mm-20 0.986375 0.547491 88990745 0.65 100000 3 75 1500 20 3 8
mm-5 0.986457 0.0859867 89530255 0.65 100000 3 75 1500 20 3 8
mm-9 0.986403 0.0873214 89171230 0.65 100000 3 75 1500 20 3 8
mm-30 0.986347 0.835575 88810785 0.65 100000 3 75 1500 20 3 8
mm-10 0.986406 0.117801 89193970 0.65 100000 3 75 1500 20 3 8
mm-45 0.985335 0.960752 88648855 0.65 100000 3 100 2000 5 2 6
mm-18 0.985413 0.606403 89117893 0.65 100000 3 100 2000 5 2 6
mm-15 0.985401 1.64932 89050124 0.65 100000 3 100 2000 5 2 6
mm-2 0.985684 0.0270506 90804972 0.65 100000 3 100 2000 5 2 6
mm-90 0.985464 0.020553 89435104 0.65 100000 3 100 2000 5 2 6
mm-4 0.985464 0.00965159 89434402 0.65 100000 3 100 2000 5 2 6
mm-60 0.985397 1.17329 89023602 0.65 100000 3 100 2000 5 2 6
mm-3 0.985547 1.58307 89947832 0.65 100000 3 100 2000 5 2 6
mm-36 0.985346 0.0977226 88715566 0.65 100000 3 100 2000 5 2 6
mm-1 0.985774 0.0162723 91382149 0.65 100000 3 100 2000 5 2 6
mm-12 0.985434 0.595614 89251284 0.65 100000 3 100 2000 5 2 6
mm-6 0.985448 0.0223887 89337604 0.65 100000 3 100 2000 5 2 6
mm-20 0.985392 0.240573 88990745 0.65 100000 3 100 2000 5 2 6
mm-5 0.98548 0.0258939 89530255 0.65 100000 3 100 2000 5 2 6
mm-9 0.985421 0.0907387 89171230 0.65 100000 3 100 2000 5 2 6
mm-30 0.985362 0.677531 88810785 0.65 100000 3 100 2000 5 2 6
mm-10 0.985425 0.100851 89193970 0.65 100000 3 100 2000 5 2 6
mm-45 0.951381 1.06589 88648855 0.65 100000 3 100 2000 20 2.5 8
mm-18 0.985413 0.606403 89117893 0.65 100000 3 100 2000 20 2.5 8
mm-15 0.985401 1.64932 89050124 0.65 100000 3 100 2000 20 2.5 8
mm-2 0.985684 0.0270506 90804972 0.65 100000 3 100 2000 20 2.5 8
mm-90 0.985464 0.020553 89435104 0.65 100000 3 100 2000 20 2.5 8
mm-4 0.985464 0.00965159 89434402 0.65 100000 3 100 2000 20 2.5 8
mm-60 0.941117 0.421139 89023602 0.65 100000 3 100 2000 20 2.5 8
mm-3 0.985547 1.58307 89947832 0.65 100000 3 100 2000 20 2.5 8
mm-36 0.943572 0.297617 88715566 0.65 100000 3 100 2000 20 2.5 8
mm-1 0.985774 0.0162723 91382149 0.65 100000 3 100 2000 20 2.5 8
mm-12 0.985434 0.595614 89251284 0.65 100000 3 100 2000 20 2.5 8
mm-6 0.985448 0.0223887 89337604 0.65 100000 3 100 2000 20 2.5 8
mm-20 0.985392 0.240573 88990745 0.65 100000 3 100 2000 20 2.5 8
mm-5 0.98548 0.0258939 89530255 0.65 100000 3 100 2000 20 2.5 8
mm-9 0.985421 0.0907387 89171230 0.65 100000 3 100 2000 20 2.5 8
mm-30 0.985362 0.677531 88810785 0.65 100000 3 100 2000 20 2.5 8
mm-10 0.985425 0.100851 89193970 0.65 100000 3 100 2000 20 2.5 8
mm-45 0.986322 1.31564 88648855 0.65 100000 3 75 1500 10 2.5 8
mm-18 0.985115 0.203752 89117893 0.65 100000 3 75 1500 10 2.5 8
mm-15 0.986384 1.99719 89050124 0.65 100000 3 75 1500 10 2.5 8
mm-2 0.986647 0.0248581 90804972 0.65 100000 3 75 1500 10 2.5 8
mm-90 0.986443 0.0678026 89435104 0.65 100000 3 75 1500 10 2.5 8
mm-4 0.985168 0.0446941 89434402 0.65 100000 3 75 1500 10 2.5 8
mm-60 0.975664 0.437008 89023602 0.65 100000 3 75 1500 10 2.5 8
mm-3 0.985253 1.77362 89947832 0.65 100000 3 75 1500 10 2.5 8
mm-36 0.986333 0.261504 88715566 0.65 100000 3 75 1500 10 2.5 8
mm-1 0.986732 0.0216162 91382149 0.65 100000 3 75 1500 10 2.5 8
mm-12 0.986415 0.329989 89251284 0.65 100000 3 75 1500 10 2.5 8
mm-6 0.986428 0.0252452 89337604 0.65 100000 3 75 1500 10 2.5 8
mm-20 0.986375 0.547491 88990745 0.65 100000 3 75 1500 10 2.5 8
mm-5 0.986457 0.0859867 89530255 0.65 100000 3 75 1500 10 2.5 8
mm-9 0.986403 0.0873214 89171230 0.65 100000 3 75 1500 10 2.5 8
mm-30 0.986347 0.835575 88810785 0.65 100000 3 75 1500 10 2.5 8
mm-10 0.986406 0.117801 89193970 0.65 100000 3 75 1500 10 2.5 8
mm-45 0.985335 0.960752 88648855 0.65 100000 3 100 2000 10 2.5 6
mm-18 0.985413 0.606403 89117893 0.65 100000 3 100 2000 10 2.5 6
mm-15 0.985401 1.64932 89050124 0.65 100000 3 100 2000 10 2.5 6
mm-2 0.985684 0.0270506 90804972 0.65 100000 3 100 2000 10 2.5 6
mm-90 0.985464 0.020553 89435104 0.65 100000 3 100 2000 10 2.5 6
mm-4 0.985464 0.00965159 89434402 0.65 100000 3 100 2000 10 2.5 6
mm-60 0.985397 1.17329 89023602 0.65 100000 3 100 2000 10 2.5 6
mm-3 0.985547 1.58307 89947832 0.65 100000 3 100 2000 10 2.5 6
mm-36 0.985346 0.0977226 88715566 0.65 100000 3 100 2000 10 2.5 6
mm-1 0.985774 0.0162723 91382149 0.65 100000 3 100 2000 10 2.5 6
mm-12 0.985434 0.595614 89251284 0.65 100000 3 100 2000 10 2.5 6
mm-6 0.985448 0.0223887 89337604 0.65 100000 3 100 2000 10 2.5 6
mm-20 0.985392 0.240573 88990745 0.65 100000 3 100 2000 10 2.5 6
mm-5 0.98548 0.0258939 89530255 0.65 100000 3 100 2000 10 2.5 6
mm-9 0.985421 0.0907387 89171230 0.65 100000 3 100 2000 10 2.5 6
mm-30 0.985362 0.677531 88810785 0.65 100000 3 100 2000 10 2.5 6
mm-10 0.985425 0.100851 89193970 0.65 100000 3 100 2000 10 2.5 6
mm-45 0.985335 0.960752 88648855 0.65 100000 3 100 2000 10 2 4
mm-18 0.976211 0.269846 89117893 0.65 100000 3 100 2000 10 2 4
mm-15 0.985401 1.64932 89050124 0.65 100000 3 100 2000 10 2 4
mm-2 0.985684 0.0270506 90804972 0.65 100000 3 100 2000 10 2 4
mm-90 0.985464 0.020553 89435104 0.65 100000 3 100 2000 10 2 4
mm-4 0.985464 0.00965159 89434402 0.65 100000 3 100 2000 10 2 4
mm-60 0.985397 1.17329 89023602 0.65 100000 3 100 2000 10 2 4
mm-3 0.985547 1.58307 89947832 0.65 100000 3 100 2000 10 2 4
mm-36 0.985346 0.0977226 88715566 0.65 100000 3 100 2000 10 2 4
mm-1 0.985774 0.0162723 91382149 0.65 100000 3 100 2000 10 2 4
mm-12 0.985434 0.595614 89251284 0.65 100000 3 100 2000 10 2 4
mm-6 0.97627 6.16445e-05 89337604 0.65 100000 3 100 2000 10 2 4
mm-20 0.985392 0.240573 88990745 0.65 100000 3 100 2000 10 2 4
mm-5 0.98548 0.0258939 89530255 0.65 100000 3 100 2000 10 2 4
mm-9 0.985421 0.0907387 89171230 0.65 100000 3 100 2000 10 2 4
mm-30 0.985362 0.677531 88810785 0.65 100000 3 100 2000 10 2 4
mm-10 0.985425 0.100851 89193970 0.65 100000 3 100 2000 10 2 4
mm-45 0.978432 1.09794 88648855 0.65 100000 3 100 2000 20 2 4
mm-18 0.976211 0.269846 89117893 0.65 100000 3 100 2000 20 2 4
mm-15 0.985401 1.64932 89050124 0.65 100000 3 100 2000 20 2 4
mm-2 0.985684 0.0270506 90804972 0.65 100000 3 100 2000 20 2 4
mm-90 0.985464 0.020553 89435104 0.65 100000 3 100 2000 20 2 4
mm-4 0.985464 0.00965159 89434402 0.65 100000 3 100 2000 20 2 4
mm-60 0.980837 0.572561 89023602 0.65 100000 3 100 2000 20 2 4
mm-3 0.985547 1.58307 89947832 0.65 100000 3 100 2000 20 2 4
mm-36 0.943572 0.297617 88715566 0.65 100000 3 100 2000 20 2 4
mm-1 0.985774 0.0162723 91382149 0.65 100000 3 100 2000 20 2 4
mm-12 0.985434 0.595614 89251284 0.65 100000 3 100 2000 20 2 4
mm-6 0.97627 6.16445e-05 89337604 0.65 100000 3 100 2000 20 2 4
mm-20 0.983122 0.429164 88990745 0.65 100000 3 100 2000 20 2 4
mm-5 0.98548 0.0258939 89530255 0.65 100000 3 100 2000 20 2 4
mm-9 0.985421 0.0907387 89171230 0.65 100000 3 100 2000 20 2 4
mm-30 0.985362 0.677531 88810785 0.65 100000 3 100 2000 20 2 4
mm-10 0.985425 0.100851 89193970 0.65 100000 3 100 2000 20 2 4
mm-45 0.986322 1.31564 88648855 0.65 100000 3 75 1500 5 3 4
mm-18 0.985115 0.203752 89117893 0.65 100000 3 75 1500 5 3 4
mm-15 0.986384 1.99719 89050124 0.65 100000 3 75 1500 5 3 4
mm-2 0.986647 0.0248581 90804972 0.65 100000 3 75 1500 5 3 4
mm-90 0.986443 0.0678026 89435104 0.65 100000 3 75 1500 5 3 4
mm-4 0.985168 0.0446941 89434402 0.65 100000 3 75 1500 5 3 4
mm-60 0.98638 1.06384 89023602 0.65 100000 3 75 1500 5 3 4
mm-3 0.985253 1.77362 89947832 0.65 100000 3 75 1500 5 3 4
mm-36 0.983746 1.46835 88715566 0.65 100000 3 75 1500 5 3 4
mm-1 0.986732 0.0216162 91382149 0.65 100000 3 75 1500 5 3 4
mm-12 0.986415 0.329989 89251284 0.65 100000 3 75 1500 5 3 4
mm-6 0.986428 0.0252452 89337604 0.65 100000 3 75 1500 5 3 4
mm-20 0.986375 0.547491 88990745 0.65 100000 3 75 1500 5 3 4
mm-5 0.986457 0.0859867 89530255 0.65 100000 3 75 1500 5 3 4
mm-9 0.986403 0.0873214 89171230 0.65 100000 3 75 1500 5 3 4
mm-30 0.986347 0.835575 88810785 0.65 100000 3 75 1500 5 3 4
mm-10 0.986406 0.117801 89193970 0.65 100000 3 75 1500 5 3 4
mm-45 0.985335 0.960752 88648855 0.65 100000 3 100 2000 10 2.5 10
mm-18 0.985413 0.606403 89117893 0.65 100000 3 100 2000 10 2.5 10
mm-15 0.985401 1.64932 89050124 0.65 100000 3 100 2000 10 2.5 10
mm-2 0.985684 0.0270506 90804972 0.65 100000 3 100 2000 10 2.5 10
mm-90 0.985464 0.020553 89435104 0.65 100000 3 100 2000 10 2.5 10
mm-4 0.985464 0.00965159 89434402 0.65 100000 3 100 2000 10 2.5 10
mm-60 0.985397 1.17329 89023602 0.65 100000 3 100 2000 10 2.5 10
mm-3 0.985547 1.58307 89947832 0.65 100000 3 100 2000 10 2.5 10
mm-36 0.985346 0.0977226 88715566 0.65 100000 3 100 2000 10 2.5 10
mm-1 0.985774 0.0162723 91382149 0.65 100000 3 100 2000 10 2.5 10
mm-12 0.985434 0.595614 89251284 0.65 100000 3 100 2000 10 2.5 10
mm-6 0.985448 0.0223887 89337604 0.65 100000 3 100 2000 10 2.5 10
mm-20 0.985392 0.240573 88990745 0.65 100000 3 100 2000 10 2.5 10
mm-5 0.98548 0.0258939 89530255 0.65 100000 3 100 2000 10 2.5 10
mm-9 0.985421 0.0907387 89171230 0.65 100000 3 100 2000 10 2.5 10
mm-30 0.985362 0.677531 88810785 0.65 100000 3 100 2000 10 2.5 10
mm-10 0.985425 0.100851 89193970 0.65 100000 3 100 2000 10 2.5 10
mm-45 0.982448 0.546328 88648855 0.65 100000 3 75 2000 15 2 8
mm-18 0.98254 0.338657 89117893 0.65 100000 3 75 2000 15 2 8
mm-15 0.985963 1.75159 89050124 0.65 100000 3 75 2000 15 2 8
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 75 2000 15 2 8
mm-90 0.984324 0.0528072 89435104 0.65 100000 3 75 2000 15 2 8
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 75 2000 15 2 8
mm-60 0.941004 0.185393 89023602 0.65 100000 3 75 2000 15 2 8
mm-3 0.986103 1.51472 89947832 0.65 100000 3 75 2000 15 2 8
mm-36 0.945196 0.653405 88715566 0.65 100000 3 75 2000 15 2 8
mm-1 0.986321 0.0187105 91382149 0.65 100000 3 75 2000 15 2 8
mm-12 0.985995 0.44563 89251284 0.65 100000 3 75 2000 15 2 8
mm-6 0.986008 0.0460802 89337604 0.65 100000 3 75 2000 15 2 8
mm-20 0.985954 0.52156 88990745 0.65 100000 3 75 2000 15 2 8
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 75 2000 15 2 8
mm-9 0.985982 0.096877 89171230 0.65 100000 3 75 2000 15 2 8
mm-30 0.985925 0.596174 88810785 0.65 100000 3 75 2000 15 2 8
mm-10 0.985986 0.111551 89193970 0.65 100000 3 75 2000 15 2 8
mm-45 0.985899 1.15007 88648855 0.65 100000 3 100 1500 20 3 6
mm-18 0.985974 0.848334 89117893 0.65 100000 3 100 1500 20 3 6
mm-15 0.985963 1.75159 89050124 0.65 100000 3 100 1500 20 3 6
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 100 1500 20 3 6
mm-90 0.984329 0.0520803 89435104 0.65 100000 3 100 1500 20 3 6
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 100 1500 20 3 6
mm-60 0.962521 0.0118318 89023602 0.65 100000 3 100 1500 20 3 6
mm-3 0.986103 1.51472 89947832 0.65 100000 3 100 1500 20 3 6
mm-36 0.97541 1.44286 88715566 0.65 100000 3 100 1500 20 3 6
mm-1 0.984663 0.0257509 91382149 0.65 100000 3 100 1500 20 3 6
mm-12 0.985995 0.44563 89251284 0.65 100000 3 100 1500 20 3 6
mm-6 0.986008 0.0460802 89337604 0.65 100000 3 100 1500 20 3 6
mm-20 0.985954 0.52156 88990745 0.65 100000 3 100 1500 20 3 6
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 100 1500 20 3 6
mm-9 0.985982 0.096877 89171230 0.65 100000 3 100 1500 20 3 6
mm-30 0.985925 0.596174 88810785 0.65 100000 3 100 1500 20 3 6
mm-10 0.985986 0.111551 89193970 0.65 100000 3 100 1500 20 3 6
mm-45 0.982448 0.546328 88648855 0.65 100000 3 75 2000 20 3 4
mm-18 0.985974 0.848334 89117893 0.65 100000 3 75 2000 20 3 4
mm-15 0.985963 1.75159 89050124 0.65 100000 3 75 2000 20 3 4
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 75 2000 20 3 4
mm-90 0.984324 0.0528072 89435104 0.65 100000 3 75 2000 20 3 4
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 75 2000 20 3 4
mm-60 0.975377 0.486039 89023602 0.65 100000 3 75 2000 20 3 4
mm-3 0.986103 1.51472 89947832 0.65 100000 3 75 2000 20 3 4
mm-36 0.98591 0.0889636 88715566 0.65 100000 3 75 2000 20 3 4
mm-1 0.986321 0.0187105 91382149 0.65 100000 3 75 2000 20 3 4
mm-12 0.985995 0.44563 89251284 0.65 100000 3 75 2000 20 3 4
mm-6 0.984307 0.030109 89337604 0.65 100000 3 75 2000 20 3 4
mm-20 0.985954 0.52156 88990745 0.65 100000 3 75 2000 20 3 4
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 75 2000 20 3 4
mm-9 0.98255 0.169879 89171230 0.65 100000 3 75 2000 20 3 4
mm-30 0.98248 0.901766 88810785 0.65 100000 3 75 2000 20 3 4
mm-10 0.985986 0.111551 89193970 0.65 100000 3 75 2000 20 3 4
mm-45 0.985899 1.15007 88648855 0.65 100000 3 100 1500 15 3 8
mm-18 0.985974 0.848334 89117893 0.65 100000 3 100 1500 15 3 8
mm-15 0.985963 1.75159 89050124 0.65 100000 3 100 1500 15 3 8
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 100 1500 15 3 8
mm-90 0.984329 0.0520803 89435104 0.65 100000 3 100 1500 15 3 8
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 100 1500 15 3 8
mm-60 0.966312 0.165705 89023602 0.65 100000 3 100 1500 15 3 8
mm-3 0.986103 1.51472 89947832 0.65 100000 3 100 1500 15 3 8
mm-36 0.982478 3.37007 88715566 0.65 100000 3 100 1500 15 3 8
mm-1 0.986321 0.0187105 91382149 0.65 100000 3 100 1500 15 3 8
mm-12 0.985995 0.44563 89251284 0.65 100000 3 100 1500 15 3 8
mm-6 0.986008 0.0460802 89337604 0.65 100000 3 100 1500 15 3 8
mm-20 0.985954 0.52156 88990745 0.65 100000 3 100 1500 15 3 8
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 100 1500 15 3 8
mm-9 0.985982 0.096877 89171230 0.65 100000 3 100 1500 15 3 8
mm-30 0.985925 0.596174 88810785 0.65 100000 3 100 1500 15 3 8
mm-10 0.985986 0.111551 89193970 0.65 100000 3 100 1500 15 3 8
mm-45 0.985899 1.15007 88648855 0.65 100000 3 100 1500 20 3 8
mm-18 0.985974 0.848334 89117893 0.65 100000 3 100 1500 20 3 8
mm-15 0.985963 1.75159 89050124 0.65 100000 3 100 1500 20 3 8
mm-2 0.986234 0.0287759 90804972 0.65 100000 3 100 1500 20 3 8
mm-90 0.984329 0.0520803 89435104 0.65 100000 3 100 1500 20 3 8
mm-4 0.986023 0.0170206 89434402 0.65 100000 3 100 1500 20 3 8
mm-60 0.962521 0.0118318 89023602 0.65 100000 3 100 1500 20 3 8
mm-3 0.986103 1.51472 89947832 0.65 100000 3 100 1500 20 3 8
mm-36 0.97541 1.44286 88715566 0.65 100000 3 100 1500 20 3 8
mm-1 0.986321 0.0187105 91382149 0.65 100000 3 100 1500 20 3 8
mm-12 0.985995 0.44563 89251284 0.65 100000 3 100 1500 20 3 8
mm-6 0.986008 0.0460802 89337604 0.65 100000 3 100 1500 20 3 8
mm-20 0.985954 0.52156 88990745 0.65 100000 3 100 1500 20 3 8
mm-5 0.986038 0.0849981 89530255 0.65 100000 3 100 1500 20 3 8
mm-9 0.985982 0.096877 89171230 0.65 100000 3 100 1500 20 3 8
